place;phase;hackett_class;golvin_class;vasa_class;t_building;dinasty_gr;overall_max;overall_min;overall_m2;arena_max;arena_min;arena_m2;cavea_wide;cavea_height;cavea_m2;seat_est;mod_country;lat;long;elevation_m;bib
aquinum;;itallat#2;#147;itallat#02;amphitheater;early_1st;115;96;;60;33;;;;7116;;italy;41.495447;13.687767;115;2016_stelius
aquinum;;itallat#2;#147;itallat#02;amphitheater;early_1st;115;96;;55;36;;;;;;italy;41.495447;13.687767;115;2016_sfsheath_com
casinum;;itallat#3;;itallat#03;amphitheater;flavian;85;69;;52;36;;;;;;italy;41.482732;13.823544;65;2011_amphitheatrum_de
casinum;;itallat#3;;itallat#03;amphitheater;flavian;84;66;;51;33;;;;;;italy;41.482732;13.823544;65;2016_sfsheath_com
casinum;;itallat#3;;itallat#03;amphitheater;flavian;85;69;4606.36;;;1470.26;;;3136.1;10080;italy;41.482732;13.823544;65;2019_hackett
casinum;;itallat#3;;itallat#03;amphitheater;flavian;85;69;;52;36;;;;3136;;italy;41.482732;13.823544;65;2016_stelius
casinum;;itallat#3;;itallat#03;amphitheater;flavian;85;69;;;;;;;;4500;italy;41.482732;13.823544;65;2020_wikipedia_it
castra_albana;;itallat#4;#190;itallat#04;amphitheater;severan;116.5;94;8600.89;;;2385.64;;;6215.25;19978;italy;;;;2019_hackett
castra_albana;;itallat#4;#190;itallat#04;amphitheater;severan;117;94;;68;45;;;;6234;;italy;;;;2016_stelius
castra_albana;;itallat#4;#190;itallat#04;amphitheater;severan;116.5;94;;67.5;45;;;;;20000;italy;;;;2016_sfsheath_com
castra_albana;;itallat#4;#190;itallat#04;amphitheater;severan;116.5;94;;67.5;45;;;;;;italy;;;;2011_amphitheatrum_de
castra_albana;;itallat#4;#190;itallat#04;amphitheater;severan;;;;67.5;45;;;;;15000;italy;;;;1981_honle
castra_albana;;itallat#4;#190;itallat#04;amphitheater;severan;113;;;67.5;45;;;23.5;;14850;italy;;;;2020_wikipedia_it
fabrateria_nova;;itallat#5;;itallat#05;amphitheater;late_2nd;76.5;57.5;3454.77;;;;;;;;italy;41.518807;13.552995;84;2019_hackett
frusino;;itallat#6;#106;itallat#06;amphitheater;late_1st;78;57;3491.88;;;;;;;;italy;41.64507;13.353417;200;2019_hackett
frusino;;itallat#6;#106;itallat#06;amphitheater;late_1st;78;57;;;;;;;;;italy;41.64507;13.353417;200;2016_stelius
frusino;;itallat#6;#106;itallat#06;amphitheater;late_1st;78;57;;;;;;;;;italy;41.64507;13.353417;200;2011_amphitheatrum_de
frusino;;itallat#6;#106;itallat#06;amphitheater;late_1st;78;57;;;;;;;;;italy;41.64507;13.353417;200;2016_sfsheath_com
genzano_lanuvium;;itallat#7;;itallat#07;oval_structure;severan;52;40;1662.62;;;688;;;974.62;3133;italy;41.68333;12.7;309;2019_hackett
tarracina;;itallat#8;;itallat#08;amphitheater;julio_claudian;90;68;4806.63;;;2280.79;;;2525.84;8119;italy;41.289072;13.247014;6;2019_hackett
tarracina;;itallat#8;;itallat#08;amphitheater;julio_claudian;90;68;;;;;;;;;italy;41.289072;13.247014;6;2016_stelius
rome_colosseum;;itallat#9;#152;itallat#09;amphitheater;flavian;188.75;155.6;;;;;;;;45000;italy;41.890169;12.492269;19;1981_honle
rome_colosseum;;itallat#9;#152;itallat#09;amphitheater;flavian;188.75;155.6;;;;;;;;50000;italy;41.890169;12.492269;19;1981_honle
rome_colosseum;;itallat#9;#152;itallat#09;amphitheater;flavian;187.8;155.6;22950.65;;;2943.42;;;20007.23;64309;italy;41.890169;12.492269;19;2019_hackett
rome_colosseum;;itallat#9;#152;itallat#09;amphitheater;flavian;188;156;;79;47;;;;20118;;italy;41.890169;12.492269;19;2016_stelius
rome_colosseum;;itallat#9;#152;itallat#09;amphitheater;flavian;188;156;;86;54;;;;;;italy;41.890169;12.492269;19;1981_benario
rome_colosseum;;itallat#9;#152;itallat#09;amphitheater;flavian;189;156;;83;48;;;52;;50000;italy;41.890169;12.492269;19;2016_sfsheath_com
rome_colosseum;;itallat#9;#152;itallat#09;amphitheater;flavian;187.75;155.6;;79.35;47.2;;;;;;italy;41.890169;12.492269;19;2011_amphitheatrum_de
rome_colosseum;;itallat#9;#152;itallat#09;amphitheater;flavian;189.1;156.4;;82.6;49.9;;;;;;italy;41.890169;12.492269;19;2011_amphitheatrum_de
rome_colosseum;;itallat#9;#152;itallat#09;amphitheater;flavian;;;;87.3;54.3;;;;;;italy;41.890169;12.492269;19;2011_amphitheatrum_de
rome_colosseum;;itallat#9;#152;itallat#09;amphitheater;flavian;187.75;155.6;;86;54;;;50.75;;50000;italy;41.890169;12.492269;19;2020_wikipedia_fr
rome_colosseum;;itallat#9;#152;itallat#09;amphitheater;flavian;187.75;155.6;;86;54;;;50.75;;80000;italy;41.890169;12.492269;19;2020_wikipedia_fr
rome_colosseum;;itallat#9;#152;itallat#09;amphitheater;flavian;187.75;155.6;;79.4;47.2;;;;;;italy;41.890169;12.492269;19;1993_wilson
rome_colosseum;;itallat#9;#152;itallat#09;amphitheater;flavian;189;156.5;;;;;;;;;italy;41.890169;12.492269;19;1993_wilson
